"muniYear","state","muni","year","Winner2","PAN","PRI","PRD","nulos","noreg","total","win_state","wintop_state","win","win_top","prevyear","difY","inc","inc_top","conco","PRI_ofi","PAN_ofi","PRD_ofi","edo_year"
"21192_2010",21,21192,2010,"PAN_PRD_MC_PNA",0,1574,0,105,0,3157,"PAN_PRD_CONV_PNA","PAN","PAN","PAN",2007,3,"PRI","PRI",1,1,0,0,"21_2010"
"21193_1983",21,21193,1983,"PRI",69,894,0,NA,NA,963,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"21_1983"
"21193_1986",21,21193,1986,"PRI",58,370,0,NA,NA,428,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"21_1986"
"21193_1989",21,21193,1989,"PRI",61,454,0,0,0,515,"PRI","PRI","PRI","PRI",1986,3,"PRI","PRI",1,1,0,0,"21_1989"
"21193_1992",21,21193,1992,"PRI",134,1075,3,0,0,1254,"PRI","PRI","PRI","PRI",1989,3,"PRI","PRI",1,1,0,0,"21_1992"
"21193_1995",21,21193,1995,"PRI",0,962,0,79,329,962,"PRI","PRI","PRI","PRI",1992,3,"PRI","PRI",1,1,0,0,"21_1995"
"21193_1998",21,21193,1998,"PRI",0,1482,370,68,0,1852,"PRI","PRI","PRI","PRI",1995,3,"PRI","PRI",1,1,0,0,"21_1998"
"21193_2001",21,21193,2001,"PRI",1035,1420,0,74,8,2455,"PRI","PRI","PRI","PRI",1998,3,"PRI","PRI",1,1,0,0,"21_2001"
"21193_2004",21,21193,2004,"PAN",1377,1376,0,79,0,2753,"PRI","PRI","PAN","PAN",2001,3,"PRI","PRI",0,1,0,0,"21_2004"
"21193_2007",21,21193,2007,"PRI_PVEM",1404,1609,0,84,0,3013,"PRI","PRI","PRI","PRI",2004,3,"PAN","PAN",1,1,0,0,"21_2007"
"21193_2010",21,21193,2010,"PAN_PRD_MC_PNA",0,1048,0,143,0,3204,"PAN_PRD_CONV_PNA","PAN","PAN","PAN",2007,3,"PRI","PRI",1,0,1,0,"21_2010"
"21194_1983",21,21194,1983,"PRI",102,1325,0,NA,NA,1682,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"21_1983"
"21194_1986",21,21194,1986,"PRI",0,1118,0,NA,NA,1259,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"21_1986"
"21194_1989",21,21194,1989,"PRI",0,1119,0,0,0,1119,"PRI","PRI","PRI","PRI",1986,3,"PRI","PRI",1,1,0,0,"21_1989"
"21194_1992",21,21194,1992,"PRI",275,2039,224,0,0,2664,"PRI","PRI","PRI","PRI",1989,3,"PRI","PRI",1,1,0,0,"21_1992"
"21194_1995",21,21194,1995,"PRI",1371,3090,398,133,22,4977,"PRI","PRI","PRI","PRI",1992,3,"PRI","PRI",1,1,0,0,"21_1995"
"21194_1998",21,21194,1998,"PRI",416,4704,1225,274,0,6424,"PRI","PRI","PRI","PRI",1995,3,"PRI","PRI",1,1,0,0,"21_1998"
"21194_2001",21,21194,2001,"PRI",1369,3735,1536,285,0,6754,"PRI","PRI","PRI","PRI",1998,3,"PRI","PRI",1,1,0,0,"21_2001"
"21194_2004",21,21194,2004,"PRI",1607,3741,3227,395,0,8716,"PRI","PRI","PRI","PRI",2001,3,"PRI","PRI",1,1,0,0,"21_2004"
"21194_2007",21,21194,2007,"PRI_PVEM",586,5194,2840,408,1,9237,"PRI","PRI","PRI","PRI",2004,3,"PRI","PRI",1,1,0,0,"21_2007"
"21194_2010",21,21194,2010,"PRI_PVEM",0,5266,0,681,12,9920,"PAN_PRD_CONV_PNA","PAN","PRI","PRI",2007,3,"PRI","PRI",0,1,0,0,"21_2010"
"21195_1983",21,21195,1983,"PRI",0,4618,0,NA,NA,4618,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"21_1983"
"21195_1986",21,21195,1986,"PRI",423,2018,0,NA,NA,2448,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"21_1986"
"21195_1989",21,21195,1989,"PRI",423,2018,0,0,0,2448,"PRI","PRI","PRI","PRI",1986,3,"PRI","PRI",1,1,0,0,"21_1989"
"21195_1992",21,21195,1992,"PRI",216,1729,0,0,0,4931,"PRI","PRI","PRI","PRI",1989,3,"PRI","PRI",1,1,0,0,"21_1992"
"21195_1995",21,21195,1995,"PRI",1680,3204,16,268,0,4942,"PRI","PRI","PRI","PRI",1992,3,"PRI","PRI",1,1,0,0,"21_1995"
"21195_1998",21,21195,1998,"PRI",2077,3001,0,571,0,5175,"PRI","PRI","PRI","PRI",1995,3,"PRI","PRI",1,1,0,0,"21_1998"
"21195_2001",21,21195,2001,"PRI",1936,2969,1874,456,0,6877,"PRI","PRI","PRI","PRI",1998,3,"PRI","PRI",1,1,0,0,"21_2001"
"21195_2004",21,21195,2004,"PRI",3117,3382,0,435,0,6499,"PRI","PRI","PRI","PRI",2001,3,"PRI","PRI",1,1,0,0,"21_2004"
"21195_2007",21,21195,2007,"PAN",5096,3209,0,336,0,8340,"PRI","PRI","PAN","PAN",2004,3,"PRI","PRI",0,1,0,0,"21_2007"
"21195_2010",21,21195,2010,"PAN_PRD_MC_PNA",0,4531,0,476,0,9202,"PAN_PRD_CONV_PNA","PAN","PAN","PAN",2007,3,"PAN","PAN",1,1,0,0,"21_2010"
"21196_1983",21,21196,1983,"PRI",0,928,0,NA,NA,928,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"21_1983"
"21196_1986",21,21196,1986,"PRI",0,544,0,NA,NA,544,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"21_1986"
"21196_1989",21,21196,1989,"PRI",0,544,0,0,0,544,"PRI","PRI","PRI","PRI",1986,3,"PRI","PRI",1,1,0,0,"21_1989"
"21196_1992",21,21196,1992,"PRI",0,315,157,0,0,544,"PRI","PRI","PRI","PRI",1989,3,"PRI","PRI",1,1,0,0,"21_1992"
"21196_1995",21,21196,1995,"PRI",0,335,325,23,0,663,"PRI","PRI","PRI","PRI",1992,3,"PRI","PRI",1,1,0,0,"21_1995"
"21196_1998",21,21196,1998,"PRI",0,553,107,12,0,660,"PRI","PRI","PRI","PRI",1995,3,"PRI","PRI",1,1,0,0,"21_1998"
"21196_2001",21,21196,2001,"PRI",0,341,253,25,0,829,"PRI","PRI","PRI","PRI",1998,3,"PRI","PRI",1,1,0,0,"21_2001"
"21196_2004",21,21196,2004,"PRI",164,353,311,16,0,829,"PRI","PRI","PRI","PRI",2001,3,"PRI","PRI",1,1,0,0,"21_2004"
"21196_2007",21,21196,2007,"PAN",400,254,21,27,0,887,"PRI","PRI","PAN","PAN",2004,3,"PRI","PRI",0,1,0,0,"21_2007"
"21196_2010",21,21196,2010,"PRI_PVEM",0,526,0,58,0,924,"PAN_PRD_CONV_PNA","PAN","PRI","PRI",2007,3,"PAN","PAN",0,1,0,0,"21_2010"
"21197_1983",21,21197,1983,"PRI",0,9606,5,NA,NA,9911,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"21_1983"
"21197_1986",21,21197,1986,"PRI",0,3028,0,NA,NA,3230,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"21_1986"
"21197_1989",21,21197,1989,"PRI",0,3028,0,0,0,3127,"PRI","PRI","PRI","PRI",1986,3,"PRI","PRI",1,1,0,0,"21_1989"
"21197_1992",21,21197,1992,"PRI",2733,9861,170,0,0,13134,"PRI","PRI","PRI","PRI",1989,3,"PRI","PRI",1,1,0,0,"21_1992"
"21197_1995",21,21197,1995,"PRI",7069,8025,521,807,11,15778,"PRI","PRI","PRI","PRI",1992,3,"PRI","PRI",1,1,0,0,"21_1995"
"21197_1998",21,21197,1998,"PRI",2591,8720,1523,904,1,14490,"PRI","PRI","PRI","PRI",1995,3,"PRI","PRI",1,1,0,0,"21_1998"
"21197_2001",21,21197,2001,"PRI",3434,6311,915,865,8,17366,"PRI","PRI","PRI","PRI",1998,3,"PRI","PRI",1,1,0,0,"21_2001"
"21197_2004",21,21197,2004,"PRI",5880,9856,828,989,0,20489,"PRI","PRI","PRI","PRI",2001,3,"PRI","PRI",1,1,0,0,"21_2004"
"21197_2007",21,21197,2007,"PAN",12946,9436,1100,1044,6,23842,"PRI","PRI","PAN","PAN",2004,3,"PRI","PRI",0,1,0,0,"21_2007"
"21197_2010",21,21197,2010,"PRI_PVEM",0,13679,0,1475,2,29404,"PAN_PRD_CONV_PNA","PAN","PRI","PRI",2007,3,"PAN","PAN",0,1,0,0,"21_2010"
"21198_1983",21,21198,1983,"PRI",0,445,0,NA,NA,445,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"21_1983"
"21198_1986",21,21198,1986,"PRI",0,493,0,NA,NA,493,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"21_1986"
"21198_1989",21,21198,1989,"PRI",0,493,0,0,0,493,"PRI","PRI","PRI","PRI",1986,3,"PRI","PRI",1,1,0,0,"21_1989"
"21198_1992",21,21198,1992,"PRI",0,382,24,0,0,406,"PRI","PRI","PRI","PRI",1989,3,"PRI","PRI",1,1,0,0,"21_1992"
"21198_1995",21,21198,1995,"PRI",14,371,13,1,6,403,"PRI","PRI","PRI","PRI",1992,3,"PRI","PRI",1,1,0,0,"21_1995"
"21198_1998",21,21198,1998,"PRI",0,522,8,0,4,530,"PRI","PRI","PRI","PRI",1995,3,"PRI","PRI",1,1,0,0,"21_1998"
"21198_2001",21,21198,2001,"PRI",181,358,4,16,0,545,"PRI","PRI","PRI","PRI",1998,3,"PRI","PRI",1,1,0,0,"21_2001"
"21198_2004",21,21198,2004,"PRI",230,330,0,11,0,560,"PRI","PRI","PRI","PRI",2001,3,"PRI","PRI",1,1,0,0,"21_2004"
"21198_2007",21,21198,2007,"PRI_PVEM",164,420,0,8,0,584,"PRI","PRI","PRI","PRI",2004,3,"PRI","PRI",1,1,0,0,"21_2007"
"21198_2010",21,21198,2010,"PRI_PVEM",0,380,0,8,0,707,"PAN_PRD_CONV_PNA","PAN","PRI","PRI",2007,3,"PRI","PRI",0,1,0,0,"21_2010"
"21199_1983",21,21199,1983,"PRI",992,1265,0,NA,NA,2570,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"21_1983"
"21199_1986",21,21199,1986,"PRI",1447,1685,0,NA,NA,3365,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"21_1986"
"21199_1989",21,21199,1989,"PRI",1447,1685,0,0,0,3365,"PRI","PRI","PRI","PRI",1986,3,"PRI","PRI",1,1,0,0,"21_1989"
"21199_1992",21,21199,1992,"PRI",2665,3736,0,0,0,6401,"PRI","PRI","PRI","PRI",1989,3,"PRI","PRI",1,1,0,0,"21_1992"
"21199_1995",21,21199,1995,"PRI",2772,4566,36,257,0,7425,"PRI","PRI","PRI","PRI",1992,3,"PRI","PRI",1,1,0,0,"21_1995"
"21199_1998",21,21199,1998,"PRI",661,6306,346,288,1,7313,"PRI","PRI","PRI","PRI",1995,3,"PRI","PRI",1,1,0,0,"21_1998"
"21199_2001",21,21199,2001,"PRI",3092,4136,877,369,0,9014,"PRI","PRI","PRI","PRI",1998,3,"PRI","PRI",1,1,0,0,"21_2001"
"21199_2004",21,21199,2004,"PAN",5115,4258,0,522,0,9896,"PRI","PRI","PAN","PAN",2001,3,"PRI","PRI",0,1,0,0,"21_2004"
"21199_2007",21,21199,2007,"PRI_PVEM",3850,4411,1699,628,0,12093,"PRI","PRI","PRI","PRI",2004,3,"PAN","PAN",1,1,0,0,"21_2007"
"21199_2010",21,21199,2010,"PAN_PRD_MC_PNA",0,5653,0,645,0,13870,"PAN_PRD_CONV_PNA","PAN","PAN","PAN",2007,3,"PRI","PRI",1,0,1,0,"21_2010"
"21200_1983",21,21200,1983,"PRI",0,669,0,NA,NA,669,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"21_1983"
"21200_1986",21,21200,1986,"PRI",0,374,0,NA,NA,374,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"21_1986"
"21200_1989",21,21200,1989,"PRI",0,1110,0,0,0,1110,"PRI","PRI","PRI","PRI",1986,3,"PRI","PRI",1,1,0,0,"21_1989"
"21200_1992",21,21200,1992,"PRI",2,900,2,0,0,1042,"PRI","PRI","PRI","PRI",1989,3,"PRI","PRI",1,1,0,0,"21_1992"
"21200_1995",21,21200,1995,"PRI",4,716,210,85,0,937,"PRI","PRI","PRI","PRI",1992,3,"PRI","PRI",1,1,0,0,"21_1995"
"21200_1998",21,21200,1998,"PRI",0,730,178,59,0,1279,"PRI","PRI","PRI","PRI",1995,3,"PRI","PRI",1,1,0,0,"21_1998"
"21200_2001",21,21200,2001,"PRI",0,820,522,100,0,1342,"PRI","PRI","PRI","PRI",1998,3,"PRI","PRI",1,1,0,0,"21_2001"
"21200_2004",21,21200,2004,"PRI",284,969,0,112,0,1253,"PRI","PRI","PRI","PRI",2001,3,"PRI","PRI",1,1,0,0,"21_2004"
"21200_2007",21,21200,2007,"PRI_PVEM",70,642,366,99,0,1570,"PRI","PRI","PRI","PRI",2004,3,"PRI","PRI",1,1,0,0,"21_2007"
"21200_2010",21,21200,2010,"PRI_PVEM",0,717,0,67,0,1386,"PAN_PRD_CONV_PNA","PAN","PRI","PRI",2007,3,"PRI","PRI",0,1,0,0,"21_2010"
"21201_1983",21,21201,1983,"PRI",0,175,115,NA,NA,290,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"21_1983"
"21201_1986",21,21201,1986,"PRI",0,632,0,NA,NA,632,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"21_1986"
"21201_1989",21,21201,1989,"PRI",0,632,0,0,0,632,"PRI","PRI","PRI","PRI",1986,3,"PRI","PRI",1,1,0,0,"21_1989"
"21201_1992",21,21201,1992,"PRI",0,215,171,0,0,478,"PRI","PRI","PRI","PRI",1989,3,"PRI","PRI",1,1,0,0,"21_1992"
"21201_1995",21,21201,1995,"PRI",6,393,228,32,0,634,"PRI","PRI","PRI","PRI",1992,3,"PRI","PRI",1,1,0,0,"21_1995"
"21201_1998",21,21201,1998,"PRI",0,663,160,38,0,824,"PRI","PRI","PRI","PRI",1995,3,"PRI","PRI",1,1,0,0,"21_1998"
"21201_2001",21,21201,2001,"PRI",417,483,62,0,0,962,"PRI","PRI","PRI","PRI",1998,3,"PRI","PRI",1,1,0,0,"21_2001"
"21201_2004",21,21201,2004,"PRI",476,485,88,32,0,1061,"PRI","PRI","PRI","PRI",2001,3,"PRI","PRI",1,1,0,0,"21_2004"
"21201_2007",21,21201,2007,"PAN",698,454,0,57,2,1152,"PRI","PRI","PAN","PAN",2004,3,"PRI","PRI",0,1,0,0,"21_2007"
"21201_2010",21,21201,2010,"PAN_PRD_MC_PNA",0,739,0,38,1,1481,"PAN_PRD_CONV_PNA","PAN","PAN","PAN",2007,3,"PAN","PAN",1,1,0,0,"21_2010"
"21202_1983",21,21202,1983,"PRI",0,2048,0,NA,NA,2048,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"21_1983"
"21202_1986",21,21202,1986,"PRI",0,1393,0,NA,NA,1393,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"21_1986"
"21202_1989",21,21202,1989,"PRI",0,1393,0,0,0,1393,"PRI","PRI","PRI","PRI",1986,3,"PRI","PRI",1,1,0,0,"21_1989"
"21202_1992",21,21202,1992,"PRI",0,3384,0,0,0,3384,"PRI","PRI","PRI","PRI",1989,3,"PRI","PRI",1,1,0,0,"21_1992"
"21202_1995",21,21202,1995,"PRI",411,1022,5,121,6,1447,"PRI","PRI","PRI","PRI",1992,3,"PRI","PRI",1,1,0,0,"21_1995"
"21202_1998",21,21202,1998,"PRI",468,2135,0,303,0,2603,"PRI","PRI","PRI","PRI",1995,3,"PRI","PRI",1,1,0,0,"21_1998"
"21202_2001",21,21202,2001,"PRI",1536,1681,0,294,0,3217,"PRI","PRI","PRI","PRI",1998,3,"PRI","PRI",1,1,0,0,"21_2001"
"21202_2004",21,21202,2004,"PRI",1619,1874,0,363,0,3493,"PRI","PRI","PRI","PRI",2001,3,"PRI","PRI",1,1,0,0,"21_2004"
"21202_2007",21,21202,2007,"PAN",2426,1744,0,245,0,4333,"PRI","PRI","PAN","PAN",2004,3,"PRI","PRI",0,1,0,0,"21_2007"
"21202_2010",21,21202,2010,"PAN_PRD_MC_PNA",0,2265,0,411,0,4779,"PAN_PRD_CONV_PNA","PAN","PAN","PAN",2007,3,"PAN","PAN",1,1,0,0,"21_2010"
"21203_1983",21,21203,1983,"PRI",0,1052,0,NA,NA,1052,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"21_1983"
"21203_1986",21,21203,1986,"PRI",2,398,0,NA,NA,408,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"21_1986"
"21203_1989",21,21203,1989,"PRI",0,397,0,0,0,397,"PRI","PRI","PRI","PRI",1986,3,"PRI","PRI",1,1,0,0,"21_1989"
"21203_1992",21,21203,1992,"PRI",0,575,101,0,0,676,"PRI","PRI","PRI","PRI",1989,3,"PRI","PRI",1,1,0,0,"21_1992"
"21203_1995",21,21203,1995,"PRI",0,876,171,121,0,1048,"PRI","PRI","PRI","PRI",1992,3,"PRI","PRI",1,1,0,0,"21_1995"
"21203_1998",21,21203,1998,"PRI",0,1105,373,118,0,1478,"PRI","PRI","PRI","PRI",1995,3,"PRI","PRI",1,1,0,0,"21_1998"
"21203_2001",21,21203,2001,"PRI",866,966,0,63,0,1832,"PRI","PRI","PRI","PRI",1998,3,"PRI","PRI",1,1,0,0,"21_2001"
"21203_2004",21,21203,2004,"PRI",736,956,136,107,0,1828,"PRI","PRI","PRI","PRI",2001,3,"PRI","PRI",1,1,0,0,"21_2004"
"21203_2007",21,21203,2007,"PAN",1466,849,58,118,0,2373,"PRI","PRI","PAN","PAN",2004,3,"PRI","PRI",0,1,0,0,"21_2007"
"21203_2010",21,21203,2010,"PRI_PVEM",0,1326,0,86,0,2639,"PAN_PRD_CONV_PNA","PAN","PRI","PRI",2007,3,"PAN","PAN",0,1,0,0,"21_2010"
"21204_1983",21,21204,1983,"PRI",0,1311,0,NA,NA,1311,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"21_1983"
"21204_1986",21,21204,1986,"PRI",0,1654,0,NA,NA,1676,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"21_1986"
"21204_1989",21,21204,1989,"PRI",0,1654,0,0,0,1676,"PRI","PRI","PRI","PRI",1986,3,"PRI","PRI",1,1,0,0,"21_1989"
"21204_1992",21,21204,1992,"PRD",0,702,732,0,0,1434,"PRI","PRI","PRD","PRD",1989,3,"PRI","PRI",0,1,0,0,"21_1992"
"21204_1995",21,21204,1995,"PRI",271,876,488,38,0,1635,"PRI","PRI","PRI","PRI",1992,3,"PRD","PRD",1,1,0,0,"21_1995"
"21204_1998",21,21204,1998,"PRD",63,1082,1090,0,0,2235,"PRI","PRI","PRD","PRD",1995,3,"PRI","PRI",0,0,0,1,"21_1998"
"21204_2001",21,21204,2001,"PRD",214,1090,1116,0,0,2420,"PRI","PRI","PRD","PRD",1998,3,"PRD","PRD",0,1,0,0,"21_2001"
"21204_2004",21,21204,2004,"PRD",132,712,1029,126,0,2707,"PRI","PRI","PRD","PRD",2001,3,"PRD","PRD",0,0,0,1,"21_2004"
"21204_2007",21,21204,2007,"PRI_PVEM",133,1091,910,94,0,3038,"PRI","PRI","PRI","PRI",2004,3,"PRD","PRD",1,0,0,1,"21_2007"
"21204_2010",21,21204,2010,"PRI_PVEM",0,1391,0,141,0,3403,"PAN_PRD_CONV_PNA","PAN","PRI","PRI",2007,3,"PRI","PRI",0,0,0,1,"21_2010"
"21205_1983",21,21205,1983,"PRI",933,1113,0,NA,NA,2056,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"21_1983"
"21205_1986",21,21205,1986,"PAN",846,830,0,NA,NA,1676,"PRI","PRI","PAN","PAN",1983,3,"PRI","PRI",0,NA,NA,NA,"21_1986"
"21205_1989",21,21205,1989,"PAN",846,830,0,0,0,1676,"PRI","PRI","PAN","PAN",1986,3,"PAN","PAN",0,1,0,0,"21_1989"
"21205_1992",21,21205,1992,"PAN",1054,1031,223,0,0,2316,"PRI","PRI","PAN","PAN",1989,3,"PAN","PAN",0,0,1,0,"21_1992"
"21205_1995",21,21205,1995,"PRI",1346,1781,127,88,21,3267,"PRI","PRI","PRI","PRI",1992,3,"PAN","PAN",1,0,1,0,"21_1995"
"21205_1998",21,21205,1998,"PRI",998,1877,288,229,0,4619,"PRI","PRI","PRI","PRI",1995,3,"PRI","PRI",1,0,1,0,"21_1998"
"21205_2001",21,21205,2001,"PVEM",861,2155,50,0,0,6332,"PRI","PRI","PVEM","Otros",1998,3,"PRI","PRI",0,1,0,0,"21_2001"
"21205_2004",21,21205,2004,"PRI",1174,2568,1526,280,0,7270,"PRI","PRI","PRI","PRI",2001,3,"PVEM","Otros",1,1,0,0,"21_2004"
"21205_2007",21,21205,2007,"PAN",2899,1660,463,204,3,7125,"PRI","PRI","PAN","PAN",2004,3,"PRI","PRI",0,0,0,0,"21_2007"
"21205_2010",21,21205,2010,"PAN_PRD_MC_PNA",0,2786,0,335,0,8480,"PAN_PRD_CONV_PNA","PAN","PAN","PAN",2007,3,"PAN","PAN",1,1,0,0,"21_2010"
"21206_1983",21,21206,1983,"PRI",46,1585,11,NA,NA,1645,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"21_1983"
"21206_1986",21,21206,1986,"PRI",0,734,0,NA,NA,746,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"21_1986"
"21206_1989",21,21206,1989,"PRI",0,734,0,0,0,746,"PRI","PRI","PRI","PRI",1986,3,"PRI","PRI",1,1,0,0,"21_1989"
"21206_1992",21,21206,1992,"PRI",1,567,3,0,0,577,"PRI","PRI","PRI","PRI",1989,3,"PRI","PRI",1,1,0,0,"21_1992"
"21206_1995",21,21206,1995,"PRI",0,559,0,18,47,559,"PRI","PRI","PRI","PRI",1992,3,"PRI","PRI",1,1,0,0,"21_1995"
"21206_1998",21,21206,1998,"PRI",0,925,0,65,0,925,"PRI","PRI","PRI","PRI",1995,3,"PRI","PRI",1,1,0,0,"21_1998"
"21206_2001",21,21206,2001,"PRI",689,828,0,51,0,1540,"PRI","PRI","PRI","PRI",1998,3,"PRI","PRI",1,1,0,0,"21_2001"
"21206_2004",21,21206,2004,"PAN",864,735,0,69,0,1599,"PRI","PRI","PAN","PAN",2001,3,"PRI","PRI",0,1,0,0,"21_2004"
"21206_2007",21,21206,2007,"PRI_PVEM",498,1197,159,81,0,1855,"PRI","PRI","PRI","PRI",2004,3,"PAN","PAN",1,1,0,0,"21_2007"
"21206_2010",21,21206,2010,"PRI_PVEM",0,1084,0,106,0,1896,"PAN_PRD_CONV_PNA","PAN","PRI","PRI",2007,3,"PRI","PRI",0,0,1,0,"21_2010"
"21207_1983",21,21207,1983,"PRI",0,10693,0,NA,NA,10693,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"21_1983"
"21207_1986",21,21207,1986,"PRI",0,3655,0,NA,NA,3757,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"21_1986"
"21207_1989",21,21207,1989,"PRI",0,3655,0,0,0,3757,"PRI","PRI","PRI","PRI",1986,3,"PRI","PRI",1,1,0,0,"21_1989"
"21207_1992",21,21207,1992,"PRI",0,3980,122,0,0,6964,"PRI","PRI","PRI","PRI",1989,3,"PRI","PRI",1,1,0,0,"21_1992"
"21207_1995",21,21207,1995,"PRI",2952,4414,212,623,4,8045,"PRI","PRI","PRI","PRI",1992,3,"PRI","PRI",1,1,0,0,"21_1995"
"21207_1998",21,21207,1998,"PRI",1407,6858,1147,480,0,9414,"PRI","PRI","PRI","PRI",1995,3,"PRI","PRI",1,1,0,0,"21_1998"
"21207_2001",21,21207,2001,"PRI",4749,5580,206,668,6,10703,"PRI","PRI","PRI","PRI",1998,3,"PRI","PRI",1,1,0,0,"21_2001"
"21207_2004",21,21207,2004,"PAN",7730,5150,0,845,7,13549,"PRI","PRI","PAN","PAN",2001,3,"PRI","PRI",0,1,0,0,"21_2004"
"21207_2007",21,21207,2007,"PRI_PVEM",3083,4913,2084,1080,3,15099,"PRI","PRI","PRI","PRI",2004,3,"PAN","PAN",1,1,0,0,"21_2007"
"21207_2010",21,21207,2010,"PRI_PVEM",0,8617,0,1377,0,17504,"PAN_PRD_CONV_PNA","PAN","PRI","PRI",2007,3,"PRI","PRI",0,0,1,0,"21_2010"
"21208_1983",21,21208,1983,"PRI",121,11524,0,NA,NA,11646,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"21_1983"
"21208_1986",21,21208,1986,"PRI",0,10770,0,NA,NA,10897,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"21_1986"
"21208_1989",21,21208,1989,"PRI",0,10775,0,0,0,10901,"PRI","PRI","PRI","PRI",1986,3,"PRI","PRI",1,1,0,0,"21_1989"
"21208_1992",21,21208,1992,"PRI",0,14989,0,0,0,16411,"PRI","PRI","PRI","PRI",1989,3,"PRI","PRI",1,1,0,0,"21_1992"
"21208_1995",21,21208,1995,"PRI",387,8479,4521,1099,11,13876,"PRI","PRI","PRI","PRI",1992,3,"PRI","PRI",1,1,0,0,"21_1995"
"21208_1998",21,21208,1998,"PRI",1185,10019,4066,698,0,15740,"PRI","PRI","PRI","PRI",1995,3,"PRI","PRI",1,1,0,0,"21_1998"
"21208_2001",21,21208,2001,"PRI",3270,7925,286,1001,1,17417,"PRI","PRI","PRI","PRI",1998,3,"PRI","PRI",1,1,0,0,"21_2001"
"21208_2004",21,21208,2004,"PAN",12088,7665,369,1030,18,20522,"PRI","PRI","PAN","PAN",2001,3,"PRI","PRI",0,1,0,0,"21_2004"
"21208_2007",21,21208,2007,"PRI_PVEM",5075,8210,696,1207,3,20921,"PRI","PRI","PRI","PRI",2004,3,"PAN","PAN",1,1,0,0,"21_2007"
"21208_2010",21,21208,2010,"PRI_PVEM",0,13923,0,1815,4,25669,"PAN_PRD_CONV_PNA","PAN","PRI","PRI",2007,3,"PRI","PRI",0,0,1,0,"21_2010"
"21209_1983",21,21209,1983,"PRI",12,1804,0,NA,NA,1816,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"21_1983"
"21209_1986",21,21209,1986,"PRI",0,1319,0,NA,NA,1319,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"21_1986"
"21209_1989",21,21209,1989,"PRI",0,1319,0,0,0,1319,"PRI","PRI","PRI","PRI",1986,3,"PRI","PRI",1,1,0,0,"21_1989"
"21209_1992",21,21209,1992,"PRI",271,1390,242,0,0,1989,"PRI","PRI","PRI","PRI",1989,3,"PRI","PRI",1,1,0,0,"21_1992"
"21209_1995",21,21209,1995,"PRI",667,1099,211,103,1,1990,"PRI","PRI","PRI","PRI",1992,3,"PRI","PRI",1,1,0,0,"21_1995"
"21209_1998",21,21209,1998,"PRI",342,1307,95,24,2,2717,"PRI","PRI","PRI","PRI",1995,3,"PRI","PRI",1,1,0,0,"21_1998"
