"muniYear","agua","dren","elec"
"05011_1994",949,1,NA
"05011_1995",1060,1,NA
"05011_1996",1072,1,NA
"05011_1997",1092,1,NA
"05011_1998",1194,1,NA
"05011_1999",1265,1,NA
"05011_2000",1100,NA,NA
"05011_2001",1215,1,NA
"05011_2002",1254,1,NA
"05011_2003",1311,NA,NA
"05011_2004",1376,NA,NA
"05011_2005",1414,NA,NA
"05011_2006",1446,NA,NA
"05011_2007",1449,NA,NA
"05011_2008",1680,1,NA
"05011_2009",1710,1,NA
"05011_2010",1510,1,0
"05011_2011",1617,1,0
"05011_2012",NA,1,NA
"05011_2013",NA,1,NA
"05011_2014",NA,1,NA
"05011_2015",1758,1,0
"05012_1994",193,1,NA
"05012_1995",NA,NA,NA
"05012_1996",275,0,NA
"05012_1997",283,0,NA
"05012_1998",146,0,NA
"05012_1999",151,0,NA
"05012_2000",50,NA,NA
"05012_2001",360,0,NA
"05012_2002",320,NA,NA
"05012_2003",322,NA,NA
"05012_2004",NA,NA,NA
"05012_2005",716,NA,NA
"05012_2006",658,NA,NA
"05012_2007",433,NA,NA
"05012_2008",684,1,NA
"05012_2009",702,1,NA
"05012_2010",418,1,0
"05012_2011",525,0,0
"05012_2012",NA,0,NA
"05012_2013",NA,0,NA
"05012_2014",NA,0,NA
"05012_2015",628,0,0
"05013_1994",257,1,NA
"05013_1995",NA,NA,NA
"05013_1996",454,0,NA
"05013_1997",485,0,NA
"05013_1998",288,0,NA
"05013_1999",288,0,NA
"05013_2000",539,NA,NA
"05013_2001",NA,NA,NA
"05013_2002",552,NA,NA
"05013_2003",560,NA,NA
"05013_2004",570,NA,NA
"05013_2005",574,NA,NA
"05013_2006",600,NA,NA
"05013_2007",575,NA,NA
"05013_2008",692,1,NA
"05013_2009",546,1,NA
"05013_2010",567,1,0
"05013_2011",596,1,0
"05013_2012",NA,1,NA
"05013_2013",NA,1,NA
"05013_2014",NA,1,NA
"05013_2015",712,1,0
"05014_1994",265,1,NA
"05014_1995",NA,NA,NA
"05014_1996",275,0,NA
"05014_1997",287,0,NA
"05014_1998",294,0,NA
"05014_1999",298,0,NA
"05014_2000",1506,NA,NA
"05014_2001",1686,0,NA
"05014_2002",1687,NA,NA
"05014_2003",2098,NA,NA
"05014_2004",2073,NA,NA
"05014_2005",1100,NA,NA
"05014_2006",1100,NA,NA
"05014_2007",1104,NA,NA
"05014_2008",1118,0,NA
"05014_2009",1130,0,NA
"05014_2010",1298,0,0
"05014_2011",1352,0,0
"05014_2012",NA,0,NA
"05014_2013",NA,0,NA
"05014_2014",NA,0,NA
"05014_2015",1352,0,0
"05015_1994",201,1,NA
"05015_1995",NA,NA,NA
"05015_1996",318,0,NA
"05015_1997",326,0,NA
"05015_1998",238,0,NA
"05015_1999",241,0,NA
"05015_2000",NA,NA,NA
"05015_2001",NA,0,NA
"05015_2002",410,NA,NA
"05015_2003",400,NA,NA
"05015_2004",355,NA,NA
"05015_2005",339,NA,NA
"05015_2006",465,NA,NA
"05015_2007",704,NA,NA
"05015_2008",716,0,NA
"05015_2009",739,0,NA
"05015_2010",746,0,0
"05015_2011",847,0,0
"05015_2012",NA,0,NA
"05015_2013",NA,0,NA
"05015_2014",NA,0,NA
"05015_2015",847,0,0
"05016_1994",457,1,NA
"05016_1995",NA,NA,NA
"05016_1996",676,0,NA
"05016_1997",687,0,NA
"05016_1998",642,0,NA
"05016_1999",661,0,NA
"05016_2000",13,NA,NA
"05016_2001",697,0,NA
"05016_2002",678,NA,NA
"05016_2003",715,NA,NA
"05016_2004",750,NA,NA
"05016_2005",753,NA,NA
"05016_2006",941,NA,NA
"05016_2007",1004,NA,NA
"05016_2008",1057,0,NA
"05016_2009",1095,0,NA
"05016_2010",1054,0,0
"05016_2011",1052,0,0
"05016_2012",NA,0,NA
"05016_2013",NA,0,NA
"05016_2014",NA,0,NA
"05016_2015",1052,0,0
"05017_1994",10110,2,NA
"05017_1995",2521,1,NA
"05017_1996",7137,1,NA
"05017_1997",7670,1,NA
"05017_1998",8509,1,NA
"05017_1999",9821,1,NA
"05017_2000",16774,NA,20088
"05017_2001",17070,1,NA
"05017_2002",17994,1,NA
"05017_2003",19105,NA,NA
"05017_2004",19481,NA,NA
"05017_2005",19951,NA,NA
"05017_2006",20624,NA,NA
"05017_2007",20668,NA,NA
"05017_2008",21568,3,NA
"05017_2009",17478,2,NA
"05017_2010",17478,2,0
"05017_2011",18942,2,0
"05017_2012",NA,2,NA
"05017_2013",NA,2,NA
"05017_2014",NA,2,NA
"05017_2015",20217,2,0
"05018_1994",45596,1,NA
"05018_1995",44716,1,NA
"05018_1996",44818,1,NA
"05018_1997",45289,1,NA
"05018_1998",47440,1,NA
"05018_1999",48655,1,NA
"05018_2000",69820,NA,NA
"05018_2001",64144,1,NA
"05018_2002",70636,1,NA
"05018_2003",66815,NA,NA
"05018_2004",67826,NA,NA
"05018_2005",69071,NA,NA
"05018_2006",71607,NA,NA
"05018_2007",74520,NA,NA
"05018_2008",76768,1,NA
"05018_2009",78644,1,NA
"05018_2010",78206,1,NA
"05018_2011",83916,1,0
"05018_2012",NA,1,NA
"05018_2013",NA,1,NA
"05018_2014",NA,1,NA
"05018_2015",89942,1,141275
"05019_1994",1410,1,NA
"05019_1995",1547,1,NA
"05019_1996",1639,1,NA
"05019_1997",1650,1,NA
"05019_1998",1759,1,NA
"05019_1999",1809,1,NA
"05019_2000",1844,NA,NA
"05019_2001",1814,1,NA
"05019_2002",1937,1,NA
"05019_2003",1976,NA,NA
"05019_2004",2082,NA,NA
"05019_2005",2159,NA,NA
"05019_2006",2225,NA,NA
"05019_2007",2270,NA,NA
"05019_2008",2322,1,NA
"05019_2009",2494,1,NA
"05019_2010",2421,1,0
"05019_2011",2534,1,0
"05019_2012",NA,1,NA
"05019_2013",NA,1,NA
"05019_2014",NA,1,NA
"05019_2015",2618,1,0
"05020_1994",15467,4,NA
"05020_1995",15312,1,NA
"05020_1996",15500,1,NA
"05020_1997",15625,1,NA
"05020_1998",8331,3,NA
"05020_1999",8455,3,NA
"05020_2000",8844,NA,NA
"05020_2001",9170,1,NA
"05020_2002",18602,1,NA
"05020_2003",9423,NA,NA
"05020_2004",9804,NA,NA
"05020_2005",9880,NA,NA
"05020_2006",9536,NA,NA
"05020_2007",9735,NA,NA
"05020_2008",10074,1,NA
"05020_2009",10280,1,NA
"05020_2010",10237,1,0
"05020_2011",9592,1,0
"05020_2012",NA,1,NA
"05020_2013",NA,1,NA
"05020_2014",NA,1,NA
"05020_2015",12601,1,0
"05021_1994",1037,1,NA
"05021_1995",NA,NA,NA
"05021_1996",1049,1,NA
"05021_1997",1100,1,NA
"05021_1998",1231,1,NA
"05021_1999",1297,1,NA
"05021_2000",1146,NA,NA
"05021_2001",1179,NA,NA
"05021_2002",1249,1,NA
"05021_2003",1260,NA,NA
"05021_2004",1272,NA,NA
"05021_2005",1300,NA,NA
"05021_2006",1364,NA,NA
"05021_2007",1405,NA,NA
"05021_2008",1460,1,NA
"05021_2009",1584,1,NA
"05021_2010",1500,1,0
"05021_2011",1468,1,0
"05021_2012",NA,1,NA
"05021_2013",NA,1,NA
"05021_2014",NA,1,NA
"05021_2015",1611,1,0
"05022_1994",2539,1,NA
"05022_1995",NA,NA,NA
"05022_1996",2925,1,NA
"05022_1997",2946,1,NA
"05022_1998",3767,1,NA
"05022_1999",4030,1,NA
"05022_2000",NA,NA,NA
"05022_2001",82,NA,NA
"05022_2002",5800,1,NA
"05022_2003",6063,NA,NA
"05022_2004",6422,NA,NA
"05022_2005",6832,NA,NA
"05022_2006",7118,NA,NA
"05022_2007",4408,NA,NA
"05022_2008",8064,1,NA
"05022_2009",8110,1,NA
"05022_2010",8064,1,0
"05022_2011",8867,1,0
"05022_2012",NA,1,NA
"05022_2013",NA,1,NA
"05022_2014",NA,1,NA
"05022_2015",7704,1,0
"05023_1994",666,1,NA
"05023_1995",NA,NA,NA
"05023_1996",1023,1,NA
"05023_1997",1039,1,NA
"05023_1998",645,1,NA
"05023_1999",647,1,NA
"05023_2000",1300,NA,1194
"05023_2001",931,0,NA
"05023_2002",1282,1,NA
"05023_2003",950,NA,NA
"05023_2004",NA,NA,NA
"05023_2005",950,NA,NA
"05023_2006",1200,NA,NA
"05023_2007",1200,NA,NA
"05023_2008",1200,1,NA
"05023_2009",1209,1,NA
"05023_2010",1123,1,0
"05023_2011",1201,1,0
"05023_2012",NA,1,NA
"05023_2013",NA,1,NA
"05023_2014",NA,1,NA
"05023_2015",1201,1,0
"05024_1994",6690,1,NA
"05024_1995",NA,NA,NA
"05024_1996",7720,1,NA
"05024_1997",7909,1,NA
"05024_1998",8588,1,NA
"05024_1999",9098,1,NA
"05024_2000",8844,NA,12018
"05024_2001",9302,1,NA
"05024_2002",9436,1,NA
"05024_2003",9795,NA,NA
"05024_2004",10008,NA,NA
"05024_2005",9993,NA,NA
"05024_2006",10663,NA,NA
"05024_2007",10814,NA,NA
"05024_2008",10848,1,NA
"05024_2009",11623,1,NA
"05024_2010",11699,1,0
"05024_2011",12278,1,0
"05024_2012",NA,1,NA
"05024_2013",NA,1,NA
"05024_2014",NA,1,NA
"05024_2015",13147,1,0
"05025_1994",22974,1,NA
"05025_1995",23226,1,NA
"05025_1996",25615,1,NA
"05025_1997",25973,1,NA
"05025_1998",28413,1,NA
"05025_1999",29886,1,NA
"05025_2000",33346,NA,NA
"05025_2001",34958,NA,NA
"05025_2002",37029,1,NA
"05025_2003",38708,NA,NA
"05025_2004",39402,NA,NA
"05025_2005",36766,NA,NA
"05025_2006",43126,NA,NA
"05025_2007",40961,NA,NA
"05025_2008",42472,1,NA
"05025_2009",42860,1,NA
"05025_2010",45597,1,NA
"05025_2011",46019,1,0
"05025_2012",NA,1,NA
"05025_2013",NA,1,NA
"05025_2014",NA,1,NA
"05025_2015",50822,1,146814
"05026_1994",214,1,NA
"05026_1995",NA,NA,NA
"05026_1996",251,0,NA
"05026_1997",258,0,NA
"05026_1998",201,0,NA
"05026_1999",203,0,NA
"05026_2000",319,NA,NA
"05026_2001",325,0,NA
"05026_2002",NA,NA,NA
"05026_2003",337,NA,NA
"05026_2004",357,NA,NA
"05026_2005",805,NA,NA
"05026_2006",369,NA,NA
"05026_2007",372,NA,NA
"05026_2008",375,0,NA
"05026_2009",379,0,NA
"05026_2010",372,0,0
"05026_2011",419,0,0
"05026_2012",NA,0,NA
"05026_2013",NA,0,NA
"05026_2014",NA,0,NA
"05026_2015",469,0,0
"05027_1994",4922,1,NA
"05027_1995",NA,NA,NA
"05027_1996",6005,1,NA
"05027_1997",6103,1,NA
"05027_1998",6971,1,NA
"05027_1999",7496,1,NA
"05027_2000",NA,NA,NA
"05027_2001",NA,NA,NA
"05027_2002",11677,1,NA
"05027_2003",12693,NA,NA
"05027_2004",14295,NA,NA
"05027_2005",14992,NA,NA
"05027_2006",15796,NA,NA
"05027_2007",17413,NA,NA
"05027_2008",19093,1,NA
"05027_2009",20757,1,NA
"05027_2010",21758,1,0
"05027_2011",NA,1,0
"05027_2012",NA,1,NA
"05027_2013",NA,1,NA
"05027_2014",NA,1,NA
"05027_2015",21758,1,0
"05028_1994",13291,3,NA
"05028_1995",23644,1,NA
"05028_1996",14305,1,NA
"05028_1997",14406,1,NA
"05028_1998",33516,1,NA
"05028_1999",35217,1,NA
"05028_2000",6446,NA,NA
"05028_2001",NA,2,NA
"05028_2002",9700,2,NA
"05028_2003",30515,NA,NA
"05028_2004",31347,NA,NA
"05028_2005",32271,NA,NA
"05028_2006",39801,NA,NA
"05028_2007",40372,NA,NA
"05028_2008",41288,2,NA
"05028_2009",42520,2,NA
"05028_2010",43784,2,NA
"05028_2011",20556,1,0
"05028_2012",NA,1,NA
"05028_2013",NA,1,NA
"05028_2014",NA,1,NA
"05028_2015",21582,1,69589
"05029_1994",467,1,NA
"05029_1995",NA,NA,NA
"05029_1996",491,0,NA
"05029_1997",497,0,NA
"05029_1998",520,0,NA
"05029_1999",524,0,NA
"05029_2000",540,NA,NA
"05029_2001",543,0,NA
"05029_2002",635,NA,NA
"05029_2003",649,NA,NA
"05029_2004",648,NA,NA
"05029_2005",706,NA,NA
"05029_2006",1304,NA,NA
"05029_2007",698,NA,NA
"05029_2008",1605,0,NA
"05029_2009",1610,0,NA
"05029_2010",850,0,0
"05029_2011",742,0,0
"05029_2012",NA,0,NA
"05029_2013",NA,0,NA
"05029_2014",NA,0,NA
"05029_2015",951,0,0
"05030_1994",96452,1,NA
"05030_1995",97413,1,NA
"05030_1996",111031,1,NA
"05030_1997",112571,1,NA
"05030_1998",119019,1,NA
"05030_1999",123658,1,NA
"05030_2000",136682,NA,NA
"05030_2001",142317,1,NA
"05030_2002",142326,1,NA
"05030_2003",145274,NA,NA
"05030_2004",155486,NA,NA
"05030_2005",164315,NA,NA
"05030_2006",172134,NA,NA
"05030_2007",177394,NA,NA
"05030_2008",184009,1,NA
"05030_2009",190603,1,NA
"05030_2010",191948,1,NA
"05030_2011",203599,1,0
"05030_2012",NA,1,NA
"05030_2013",NA,1,NA
"05030_2014",NA,1,NA
"05030_2015",235400,1,311585
"05031_1994",4578,1,NA
"05031_1995",NA,NA,NA
"05031_1996",4904,1,NA
"05031_1997",4975,1,NA
"05031_1998",5041,1,NA
"05031_1999",5199,1,NA
"05031_2000",5493,NA,NA
"05031_2001",5571,1,NA
"05031_2002",5657,1,NA
"05031_2003",5782,NA,NA
"05031_2004",5822,NA,NA
"05031_2005",5944,NA,NA
"05031_2006",6035,NA,NA
"05031_2007",6116,NA,NA
"05031_2008",6364,1,NA
"05031_2009",6518,1,NA
"05031_2010",6592,1,0
"05031_2011",7092,1,0
"05031_2012",NA,1,NA
"05031_2013",NA,1,NA
"05031_2014",NA,1,NA
"05031_2015",7821,1,0
"05032_1994",10233,2,NA
"05032_1995",NA,NA,NA
"05032_1996",10301,1,NA
"05032_1997",10412,1,NA
"05032_1998",392,1,NA
"05032_1999",394,1,NA
"05032_2000",29475,NA,NA
"05032_2001",NA,NA,NA
"05032_2002",12177,0,NA
"05032_2003",NA,NA,NA
"05032_2004",NA,NA,NA
"05032_2005",NA,NA,NA
"05032_2006",NA,NA,NA
"05032_2007",NA,NA,NA
"05032_2008",NA,0,NA
"05032_2009",NA,NA,NA
"05032_2010",0,0,0
"05032_2011",24291,1,0
"05032_2012",NA,1,NA
"05032_2013",NA,1,NA
"05032_2014",NA,1,NA
"05032_2015",25425,1,0
"05033_1994",17747,1,NA
"05033_1995",18046,1,NA
"05033_1996",18398,1,NA
"05033_1997",18929,1,NA
"05033_1998",18518,1,NA
"05033_1999",19062,1,NA
"05033_2000",19014,NA,20797
"05033_2001",NA,3,NA
"05033_2002",19534,3,NA
"05033_2003",19809,NA,NA
"05033_2004",20408,NA,NA
"05033_2005",20709,NA,NA
"05033_2006",20899,NA,NA
"05033_2007",21341,NA,NA
"05033_2008",21989,0,NA
"05033_2009",22012,1,NA
"05033_2010",22012,1,0
"05033_2011",22687,1,0
"05033_2012",NA,1,NA
"05033_2013",NA,1,NA
"05033_2014",NA,1,NA
"05033_2015",23603,1,0
"05034_1994",283,1,NA
"05034_1995",NA,NA,NA
"05034_1996",286,0,NA
"05034_1997",297,0,NA
"05034_1998",116,0,NA
"05034_1999",121,0,NA
"05034_2000",NA,NA,987
"05034_2001",NA,NA,NA
"05034_2002",562,NA,NA
"05034_2003",450,NA,NA
"05034_2004",465,NA,NA
"05034_2005",499,NA,NA
"05034_2006",529,NA,NA
"05034_2007",501,NA,NA
"05034_2008",518,0,NA
"05034_2009",533,0,NA
"05034_2010",570,0,0
"05034_2011",582,0,0
"05034_2012",NA,0,NA
"05034_2013",NA,0,NA
"05034_2014",NA,0,NA
"05034_2015",582,0,0
"05035_1994",109702,2,NA
"05035_1995",112744,2,NA
"05035_1996",113655,1,NA
"05035_1997",115162,1,NA
"05035_1998",143621,1,NA
"05035_1999",146843,1,NA
"05035_2000",152591,NA,156411
"05035_2001",157919,2,NA
"05035_2002",164818,2,NA
"05035_2003",170365,NA,NA
"05035_2004",175767,NA,NA
"05035_2005",182685,NA,NA
"05035_2006",190752,NA,NA
"05035_2007",195024,NA,NA
"05035_2008",202093,2,NA
"05035_2009",213395,2,NA
"05035_2010",240493,2,NA
"05035_2011",220994,1,0
"05035_2012",NA,2,NA
"05035_2013",NA,2,NA
"05035_2014",NA,2,NA
"05035_2015",216072,2,291140
"05036_1994",756,1,NA
"05036_1995",728,1,NA
"05036_1996",735,1,NA
"05036_1997",786,1,NA
"05036_1998",1021,1,NA
"05036_1999",1030,1,NA
"05036_2000",1087,NA,3009
"05036_2001",1105,1,NA
"05036_2002",1107,1,NA
"05036_2003",1106,NA,NA
"05036_2004",1395,NA,NA
"05036_2005",1410,NA,NA
"05036_2006",1472,NA,NA
"05036_2007",1452,NA,NA
"05036_2008",2214,1,NA
"05036_2009",2351,1,NA
"05036_2010",0,0,0
"05036_2011",NA,0,0
"05036_2012",NA,1,NA
"05036_2013",NA,1,NA
"05036_2014",NA,1,NA
"05036_2015",0,1,0
"05037_1994",1385,1,NA
"05037_1995",NA,NA,NA
"05037_1996",1508,0,NA
"05037_1997",1514,0,NA
"05037_1998",1637,0,NA
"05037_1999",1670,0,NA
"05037_2000",NA,NA,NA
"05037_2001",NA,0,NA
"05037_2002",NA,NA,NA
"05037_2003",1851,NA,NA
"05037_2004",1911,NA,NA
"05037_2005",1992,NA,NA
"05037_2006",2077,NA,NA
"05037_2007",2085,NA,NA
"05037_2008",2158,0,NA
"05037_2009",2194,0,NA
"05037_2010",2240,0,0
"05037_2011",2210,1,0
"05037_2012",NA,1,NA
"05037_2013",NA,1,NA
"05037_2014",NA,1,NA
"05037_2015",2210,1,0
"05038_1994",2230,1,NA
"05038_1995",NA,NA,NA
"05038_1996",2573,1,NA
"05038_1997",2608,1,NA
"05038_1998",2928,1,NA
"05038_1999",3085,1,NA
"05038_2000",3187,NA,NA
"05038_2001",3260,1,NA
"05038_2002",3021,1,NA
"05038_2003",3040,NA,NA
"05038_2004",NA,NA,NA
"05038_2005",3407,NA,NA
"05038_2006",3551,NA,NA
"05038_2007",3489,NA,NA
"05038_2008",3515,1,NA
"05038_2009",3360,1,NA
"05038_2010",3575,1,0
"05038_2011",3563,1,0
"05038_2012",NA,1,NA
"05038_2013",NA,1,NA
"05038_2014",NA,1,NA
"05038_2015",3909,1,0
"06001_1994",6432,NA,6754
"06001_1995",6636,2,6822
"06001_1996",6825,2,7160
"06001_1997",6980,2,7073
"06001_1998",7137,3,NA
"06001_1999",7357,3,7629
"06001_2000",7357,3,7901
"06001_2001",7684,3,8225
"06001_2002",8010,3,8506
"06001_2003",8137,3,8677
"06001_2004",8384,3,9108
"06001_2005",8721,3,9478
"06001_2006",8906,3,9795
"06001_2007",9367,3,10072
"06001_2008",9492,3,10256
"06001_2009",9663,4,10461
"06001_2010",9952,4,10789
"06001_2011",9913,4,11006
"06001_2012",9974,4,11177
"06001_2013",10134,4,11317
"06001_2014",10233,4,11492
"06001_2015",10348,4,11616
"06002_1994",38402,NA,35882
"06002_1995",39839,13,37601
"06002_1996",37289,12,39463
"06002_1997",38762,12,38132
"06002_1998",41696,13,NA
"06002_1999",43003,15,45707
"06002_2000",43003,15,42879
"06002_2001",46519,16,44854
"06002_2002",NA,15,46390
"06002_2003",52347,16,47457
"06002_2004",54105,16,50515
"06002_2005",57785,17,52987
"06002_2006",57952,18,54939
"06002_2007",60423,18,56757
"06002_2008",61764,18,58585
"06002_2009",63374,18,60031
"06002_2010",64652,18,61554
"06002_2011",66456,18,62988
"06002_2012",65650,18,64580
"06002_2013",66124,18,65465
"06002_2014",66698,18,67074
"06002_2015",67752,18,67938
"06003_1994",3904,NA,3859
"06003_1995",4675,6,4038
"06003_1996",4968,8,4238
"06003_1997",4968,8,4119
"06003_1998",3135,8,NA
"06003_1999",3175,8,4558
"06003_2000",3175,8,4759
"06003_2001",4410,8,4966
"06003_2002",4060,8,5205
"06003_2003",5145,8,5362
"06003_2004",5304,8,5768
"06003_2005",5561,9,6010
"06003_2006",5605,8,6223
"06003_2007",5605,8,6385
"06003_2008",5738,8,6576
"06003_2009",6172,8,6790
"06003_2010",NA,NA,6987
"06003_2011",7068,8,7218
"06003_2012",NA,8,7242
"06003_2013",NA,8,7546
"06003_2014",NA,6,7693
"06003_2015",7480,6,7938
"06004_1994",2631,NA,3654
"06004_1995",4192,4,3779
"06004_1996",4448,4,3966
"06004_1997",4553,4,4260
"06004_1998",4647,4,NA
"06004_1999",4737,4,4179
"06004_2000",4737,4,4816
"06004_2001",4933,4,4968
"06004_2002",4835,7,5164
"06004_2003",5101,6,5133
"06004_2004",5328,8,5419
"06004_2005",5577,7,5677
"06004_2006",5969,9,5878
"06004_2007",6165,9,6008
"06004_2008",6302,9,6147
"06004_2009",6379,9,6330
"06004_2010",6688,9,6525
"06004_2011",6720,9,6867
"06004_2012",7031,9,7121
"06004_2013",7158,9,7281
"06004_2014",7300,9,7296
"06004_2015",7698,9,7538
"06005_1994",5857,NA,6214
"06005_1995",6020,10,6576
"06005_1996",6332,12,6902
"06005_1997",6362,12,6667
"06005_1998",6517,12,NA
"06005_1999",6522,12,6249
"06005_2000",6522,12,7662
"06005_2001",7047,12,7811
"06005_2002",7141,12,8074
"06005_2003",7536,11,8225
"06005_2004",7566,11,8612
"06005_2005",7654,11,8916
"06005_2006",7842,11,9147
"06005_2007",8215,11,9476
"06005_2008",8112,11,9707
"06005_2009",8296,11,9943
"06005_2010",8495,11,10167
"06005_2011",9121,12,10422
"06005_2012",9703,12,10679
"06005_2013",9852,12,10853
"06005_2014",10074,12,10834
"06005_2015",10229,15,11573
"06006_1994",NA,NA,1210
"06006_1995",1250,6,1228
"06006_1996",689,7,1289
"06006_1997",1192,7,1270
"06006_1998",1464,7,NA
"06006_1999",1650,7,688
"06006_2000",3761,7,1451
"06006_2001",1761,7,1516
"06006_2002",NA,7,1581
"06006_2003",1486,6,1613
"06006_2004",1552,6,1699
"06006_2005",1556,6,1790
"06006_2006",1841,5,1853
"06006_2007",2083,5,1942
"06006_2008",2083,5,1972
"06006_2009",2089,6,2103
"06006_2010",2066,6,2147
"06006_2011",2045,6,2202
"06006_2012",2080,6,2259
"06006_2013",2110,6,2284
"06006_2014",2127,6,2732
"06006_2015",2189,6,2399
"06007_1994",21070,NA,29407
"06007_1995",23690,6,32431
"06007_1996",24567,8,34036
"06007_1997",26017,8,33848
"06007_1998",27995,8,NA
"06007_1999",29231,8,39076
"06007_2000",29231,8,41557
"06007_2001",32544,9,44318
"06007_2002",32429,9,47278
"06007_2003",36766,9,49938
"06007_2004",39736,9,52172
"06007_2005",38876,10,54354
"06007_2006",44101,10,57204
"06007_2007",47357,10,60281
"06007_2008",50196,11,63647
"06007_2009",52548,15,66197
"06007_2010",54632,15,67696
"06007_2011",56485,15,70656
"06007_2012",NA,14,73379
"06007_2013",NA,14,75422
"06007_2014",NA,15,77553
"06007_2015",NA,NA,79667
"06008_1994",1107,NA,1841
"06008_1995",1122,3,1937
"06008_1996",1522,3,2033
"06008_1997",1542,3,2020
"06008_1998",1948,3,NA
"06008_1999",1990,3,2129
"06008_2000",1990,3,2184
"06008_2001",2183,3,1975
"06008_2002",1142,3,2037
"06008_2003",2073,3,2073
"06008_2004",2094,3,2569
"06008_2005",2241,3,2378
"06008_2006",2094,3,2488
"06008_2007",2094,3,2550
"06008_2008",2186,4,2641
"06008_2009",2186,4,2709
"06008_2010",2186,4,2807
"06008_2011",2440,5,2952
"06008_2012",1884,5,3072
"06008_2013",1924,7,3138
"06008_2014",1973,7,3280
"06008_2015",1981,7,3417
"06009_1994",19923,NA,22443
"06009_1995",23106,7,22703
"06009_1996",23519,8,23827
"06009_1997",24237,8,23537
"06009_1998",24832,8,NA
"06009_1999",26188,8,26372
"06009_2000",26188,8,26782
"06009_2001",29661,8,28151
"06009_2002",NA,8,29171
"06009_2003",30342,8,30185
"06009_2004",27746,8,31535
"06009_2005",31889,12,32858
"06009_2006",34082,11,33921
"06009_2007",33509,12,34813
"06009_2008",33946,12,35897
"06009_2009",35324,12,36761
"06009_2010",35041,13,37890
"06009_2011",37433,13,39091
"06009_2012",NA,11,40014
"06009_2013",NA,11,40517
"06009_2014",NA,13,41428
"06009_2015",39645,13,42050
"06010_1994",21651,NA,17385
"06010_1995",22919,1,19319
"06010_1996",22609,1,20276
"06010_1997",23188,1,20187
"06010_1998",24296,1,NA
"06010_1999",25115,1,20272
"06010_2000",25115,1,24959
"06010_2001",29187,1,27560
"06010_2002",NA,1,29467
"06010_2003",35147,1,30997
"06010_2004",36504,1,33313
"06010_2005",40018,1,35632
"06010_2006",41270,4,38013
"06010_2007",43950,4,40261
"06010_2008",45855,4,42819
"06010_2009",47912,4,45209
"06010_2010",50250,4,47334
"06010_2011",51942,4,49475
"06010_2012",56564,4,51002
"06010_2013",57346,4,52958
"06010_2014",59287,4,54427
"06010_2015",60661,5,56323
"07001_1994",818,1,NA
"07001_1995",1094,1,NA
"07001_1996",1257,1,NA
"07001_1997",1266,1,NA
"07001_1998",1296,1,NA
"07001_1999",1296,2,NA
"07001_2000",1296,2,NA
"07001_2001",1296,2,NA
"07001_2002",1296,2,2248
"07001_2003",1296,2,2367
"07001_2004",1446,2,2470
"07001_2005",1446,2,2606
"07001_2006",1446,2,2913
"07001_2007",1446,2,2616
"07001_2008",1446,2,5639
"07001_2009",1446,3,3342
"07001_2010",0,5,3407
"07001_2011",NA,5,3517
"07001_2012",NA,5,3752
"07001_2013",NA,5,4034
"07001_2014",NA,5,4122
"07001_2015",NA,11,4262
"07002_1994",2567,7,NA
"07002_1995",2787,7,NA
"07002_1996",2787,4,NA
"07002_1997",3100,5,NA
"07002_1998",3150,5,NA
"07002_1999",3150,5,NA
"07002_2000",3150,5,NA
"07002_2001",3150,5,NA
"07002_2002",3150,5,NA
"07002_2003",3150,5,NA
"07002_2004",3150,5,NA
"07002_2005",3255,5,NA
"07002_2006",3255,5,NA
"07002_2007",4335,5,NA
"07002_2008",4335,5,NA
"07002_2009",4335,5,9000
"07002_2010",0,9,9071
"07002_2011",NA,10,9227
"07002_2012",NA,11,9525
"07002_2013",NA,11,9866
"07002_2014",NA,11,10101
"07002_2015",NA,13,10435
"07003_1994",999,4,NA
"07003_1995",1566,4,NA
"07003_1996",1564,2,NA
"07003_1997",1564,2,NA
"07003_1998",1624,2,NA
"07003_1999",1624,3,NA
"07003_2000",1624,3,NA
"07003_2001",1624,3,NA
"07003_2002",1624,3,5669
"07003_2003",1624,3,5961
"07003_2004",1719,3,6310
"07003_2005",1719,3,6499
"07003_2006",1719,3,7616
"07003_2007",2221,4,7351
"07003_2008",2221,4,6017
"07003_2009",2221,4,7714
"07003_2010",0,10,7880
"07003_2011",NA,10,8144
"07003_2012",NA,11,8174
"07003_2013",NA,11,8531
"07003_2014",NA,11,8744
"07003_2015",NA,13,8959
"07004_1994",728,1,NA
"07004_1995",866,1,NA
"07004_1996",2514,3,NA
"07004_1997",2514,3,NA
"07004_1998",2534,3,NA
"07004_1999",2534,2,NA
